"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28"
"K11";"01";"";"1779585";"CH110839029010";"BR";"";"";"1779585";"";"20001127";"CH120005862952";"BR";"2";"";"CH110916037969";"BR";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1745023";"CH716805042962";"FT";"";"";"1745023";"";"20010919";"CH120005273697";"FT";"2";"";"CH714910071457";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1567700";"CH710351110984";"FT";"";"";"1567700";"";"20010418";"CH120002620975";"FT";"2";"";"CH714910064879";"FT";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1494167";"";"";"";"";"1494167";"";"20001221";"CH120003402426";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1649420";"CH110064090397";"BR";"";"";"1579925";"";"20010405";"CH120003579340";"BR";"1";"";"";"";"";"";"";"";"44";"";"";"";"";"";"0"
"K11";"01";"";"1186956";"";"";"";"";"1186956";"";"20000817";"CH120003499280";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1186956";"";"";"";"";"";"";"19970412";"CH120003499518";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1522457";"";"";"";"";"";"";"19991001";"CH120003462543";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1394504";"";"";"";"";"";"";"19991001";"CH120003435592";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1028355";"";"";"";"";"1693904";"";"20010126";"CH120003606381";"BA";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1527766";"";"";"";"";"1527766";"";"19991207";"CH120003533618";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1510461";"";"";"";"";"1510461";"";"19991205";"CH120003533366";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1359602";"";"";"";"";"1442687";"";"20001001";"CH120003534202";"SI";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1349962";"";"";"";"";"1345094";"";"19991214";"CH120003637675";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1257489";"";"";"";"";"1257489";"";"19991201";"CH120003640422";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1462579";"";"";"";"";"1671995";"";"20000810";"CH120002217410";"FT";"2";"";"";"";"";"";"";"";"48";"";"";"";"";"";"0"
"K11";"01";"";"1345872";"";"";"";"";"1345872";"";"20001105";"CH120002438273";"FT";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1485974";"CH310036799017";"HF";"";"";"1767407";"";"20000826";"CH120002518968";"HF";"2";"2";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1546361";"";"";"";"";"1546361";"";"20001026";"CH120002215553";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1670752";"";"";"";"";"1556193";"";"20000921";"CH120002524907";"FT";"2";"";"";"";"";"";"";"";"50";"";"";"";"";"";"0"
"K11";"01";"";"1368482";"";"";"";"";"1368482";"";"20000311";"CH120001953487";"FT";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1368482";"";"";"";"";"1368482";"";"20001101";"CH120001953685";"FT";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1672886";"";"";"";"";"1672886";"";"20001002";"CH120001885702";"FT";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1483253";"";"";"";"";"1452051";"";"20001009";"CH120001952183";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1323801";"";"";"";"";"1323801";"";"20001105";"CH120006316119";"FT";"2";"";"";"";"";"";"";"";"35";"";"";"";"";"";"0"
"K11";"01";"";"1015782";"CH110265109058";"BR";"";"";"1146059";"";"20000914";"CH120006327474";"BR";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1419771";"";"";"";"";"1444049";"";"20001110";"CH120006302495";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1213102";"";"";"";"";"";"";"19980709";"CH120006301498";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1414752";"";"";"";"";"1345681";"";"20001024";"CH120006269538";"FT";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1331516";"";"";"";"";"1331516";"";"20000218";"CH120006279742";"FT";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1200928";"";"";"";"";"1200928";"";"19991207";"CH120006273467";"BR";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1200928";"";"";"";"";"1200928";"";"19991228";"CH120006273481";"BR";"2";"";"";"";"";"";"";"";"36";"";"";"";"";"";"0"
"K11";"01";"";"1327007";"";"";"";"";"1327007";"";"20001008";"CH120006274778";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1244328";"";"";"";"";"";"";"19991001";"CH120006280670";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1340716";"";"";"";"";"1340716";"";"20001117";"CH120006277670";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1525793";"";"";"";"";"1525793";"";"20000211";"CH120006366350";"FT";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1573060";"";"";"";"";"1573060";"";"20000416";"CH120005271617";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1573060";"";"";"";"";"1573060";"";"20000917";"CH120005271914";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1765397";"";"";"";"";"1765397";"";"20001103";"CH120005473585";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1098853";"";"";"";"";"";"";"19991228";"CH120000408841";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1288452";"CH710482216630";"FT";"";"";"1292657";"";"20000807";"CH120000306994";"LI";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1749618";"";"";"";"";"1749618";"";"20010114";"CH120000436141";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1132250";"";"";"";"";"1132250";"";"20000325";"CH120003342975";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1106084";"";"";"";"";"";"";"19940222";"CH120003343156";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1247411";"CH110231138389";"BR";"";"";"1123142";"";"20000723";"CH120003563653";"BR";"2";"";"";"";"";"";"";"";"42";"";"";"";"";"";"0"
"K11";"01";"";"1102468";"CH110275106634";"BR";"";"";"1102468";"";"20000919";"CH120003564667";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1665529";"CH711605079514";"FT";"";"";"1665529";"";"20001203";"CH120003093525";"FT";"2";"";"";"";"";"";"";"";"48";"";"";"";"";"";"0"
"K11";"01";"";"1504040";"CH310105370260";"HF";"";"";"1504040";"";"20001118";"CH120003317201";"HF";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1492743";"";"";"";"";"1497472";"";"20000101";"CH120003427078";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1405866";"";"";"";"";"1405866";"";"20000711";"CH120003452124";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1246766";"";"";"";"";"";"";"19991001";"CH120003263980";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1538304";"";"";"";"";"1538304";"";"20000418";"CH120003456528";"HF";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1740080";"CH716183078805";"FT";"";"";"1720778";"";"20001129";"CH120004260650";"PI";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1325188";"";"";"";"";"1325188";"";"20000318";"CH120003140137";"FT";"2";"";"CH714016115567";"FT";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1323849";"CH710032049183";"FT";"";"";"1323849";"";"20000826";"CH120003947446";"HF";"2";"";"CH714910071457";"";"";"";"";"";"37";"";"";"";"";"";"0"
"K11";"01";"";"1507751";"CH714910070764";"FT";"";"";"1507751";"";"20010610";"CH120003919740";"FT";"2";"";"CH714910071457";"";"";"";"";"";"52";"";"";"";"";"";"0"
"K11";"01";"";"1719413";"CH716945030768";"FT";"";"";"1719413";"";"20010128";"CH120004036323";"FT";"2";"";"CH714800037525";"";"";"";"";"";"28";"";"";"";"";"";"0"
"K11";"01";"";"1099775";"CH310037120056";"HF";"";"";"1501827";"";"20001213";"CH120003340728";"HF";"2";"";"CH310025591073";"HF";"";"";"";"";"42";"";"";"";"";"";"0"
"K11";"01";"";"1712681";"";"";"";"";"1712681";"";"20001128";"CH120004315374";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1100785";"";"";"";"";"";"";"19981219";"CH120004338403";"KR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1458466";"";"";"";"";"1454017";"";"20000108";"CH120004318337";"FT";"2";"";"";"";"";"";"";"";"42";"";"";"";"";"";"0"
"K11";"01";"";"1578874";"";"";"";"";"";"";"19990604";"CH120004321443";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1740127";"";"";"";"";"1751789";"";"20000912";"CH120004250705";"FT";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1247701";"";"";"";"";"1294194";"";"20000111";"CH120004315633";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1336221";"";"";"";"";"";"";"19970510";"CH120000280164";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1459418";"";"";"";"";"1478211";"";"20000306";"CH120000120620";"FT";"2";"";"";"";"";"";"";"";"48";"";"";"";"";"";"0"
"K11";"01";"";"1330021";"";"";"";"";"";"";"19991001";"CH120000395318";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1487251";"";"";"";"";"1729337";"";"19991221";"CH120000234563";"FT";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1187854";"";"";"";"";"";"";"19920819";"CH120000240083";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1659535";"";"";"";"";"1317824";"";"19991216";"CH120000368640";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1100785";"";"";"";"";"1100785";"";"20000409";"CH120004338380";"JE";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1593655";"CH120012098078";"BR";"";"";"1599695";"";"20010228";"CH120002219834";"BR";"2";"";"IT000001214706";"BR";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1205732";"";"";"";"";"";"";"19970824";"CH120002526178";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1205732";"";"";"";"";"";"";"19940117";"CH120002526192";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1669381";"";"";"";"";"";"";"19991001";"CH120002302420";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1101898";"";"";"";"";"1101898";"";"20000204";"CH120002298174";"BR";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1101898";"";"";"";"";"";"";"19990315";"CH120002298235";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1076240";"";"";"";"";"1074499";"";"20001122";"CH120001881889";"BR";"2";"";"";"";"";"";"";"";"50";"";"";"";"";"";"0"
"K11";"01";"";"1406320";"";"";"";"";"";"";"19991001";"CH120001953937";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1734805";"";"";"";"";"1734805";"";"19991215";"CH120001940166";"FT";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1734805";"";"";"";"";"1734805";"";"20000301";"CH120001940258";"FT";"2";"";"";"";"";"";"";"";"38";"";"";"";"";"";"0"
"K11";"01";"";"1205831";"CH110304136885";"BR";"";"";"1209037";"";"20001224";"CH120003996376";"BR";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1154627";"CH110652032242";"BR";"";"";"1030457";"";"20010306";"CH120001720669";"BR";"1";"";"";"";"";"";"";"";"45";"";"";"";"";"";"1"
"K11";"01";"";"1856095";"CH110036226458";"BR";"";"";"1246759";"";"20001203";"CH120002145294";"BR";"2";"";"";"";"";"";"";"";"41";"";"";"";"";"";"0"
"K11";"01";"";"1410129";"CH713626064593";"FT";"";"";"1410129";"";"20000517";"CH120002047796";"FT";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1066074";"CH111014027746";"BR";"";"";"1065831";"";"20000924";"CH120002086535";"BR";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1640342";"";"";"";"";"1296082";"";"20000508";"CH120003825690";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1397031";"";"";"";"";"1397031";"";"20010323";"CH120006281776";"FT";"2";"";"";"";"";"";"";"";"50";"";"";"";"";"";"0"
"K11";"01";"";"1397031";"";"";"";"";"1397031";"";"20010501";"CH120006281790";"FT";"2";"";"";"";"";"";"";"";"46";"";"";"";"";"";"0"
"K11";"01";"";"1061963";"";"";"";"";"1061963";"";"20001212";"CH120006272378";"BR";"2";"";"";"";"";"";"";"";"0";"";"";"";"";"";"0"
"K11";"01";"";"1579499";"CH110067038730";"BR";"";"";"1579499";"";"20010315";"CH120006334649";"BR";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1213102";"";"";"";"";"1213102";"";"20000225";"CH120006301573";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1314311";"CH110182056671";"BR";"";"";"1315882";"";"20000319";"CH120005780294";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1254990";"";"";"";"";"1254990";"";"20000308";"CH120005268112";"FT";"2";"2";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1765397";"";"";"";"";"1765397";"";"20000205";"CH120005473158";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1573671";"";"";"";"";"1573671";"";"20000114";"CH120005394828";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1664331";"";"";"";"";"1664331";"";"20000316";"CH120005470997";"PI";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1466744";"";"";"";"";"1466744";"";"20000117";"CH120005269416";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1598254";"";"";"";"";"";"";"19990115";"CH120005387769";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1041323";"";"";"";"";"1765397";"";"20000129";"CH120005473110";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1565157";"CH110070118702";"BR";"";"";"1565157";"";"20010303";"CH120008205237";"BR";"2";"";"CH111453045080";"BR";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1107982";"CH712306019953";"FT";"";"";"1320251";"";"20000324";"CH120004342066";"FT";"2";"";"CH713266057764";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1595710";"CH710395103553";"FT";"";"";"1595710";"";"20001220";"CH120005472991";"FT";"1";"";"CH714800037525";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1130089";"CH710381047458";"FT";"";"";"1404869";"";"20001118";"CH120004063091";"FT";"2";"";"CH714800037525";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1424195";"CH713516071922";"FT";"";"";"1424195";"";"20000919";"CH120005189172";"FT";"2";"";"CH714530061265";"FT";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1547849";"CH715525054446";"FT";"";"";"1547849";"";"20010127";"CH120005162441";"FT";"2";"";"CH714530061265";"FT";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1029772";"";"";"";"";"1029772";"";"20020902";"CH120004313868";"HF";"2";"";"CH712435036265";"FT";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1307436";"";"";"";"";"1307436";"";"20000406";"CH120004317286";"BR";"2";"";"";"";"";"";"";"";"42";"";"";"";"";"";"0"
"K11";"01";"";"1100785";"";"";"";"";"";"";"19981117";"CH120004338434";"JE";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1212938";"";"";"";"";"";"";"19930403";"CH120004325632";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1147735";"";"";"";"";"1154733";"";"20000716";"CH120004248245";"BR";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1741940";"";"";"";"";"1741940";"";"20000226";"CH120004160769";"FT";"2";"";"";"";"";"";"";"";"41";"";"";"";"";"";"0"
"K11";"01";"";"1393699";"";"";"";"";"1727517";"";"20001211";"CH120004340086";"FT";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1111903";"";"";"";"";"1132014";"";"20000214";"CH120000346402";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1818529";"";"";"";"";"1792683";"";"20000927";"CH120000360484";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1690620";"";"";"";"";"";"";"19961208";"CH120000280584";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1690620";"";"";"";"";"";"";"19970224";"CH120000280737";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1593624";"";"";"";"";"";"";"19990123";"CH120000282816";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1335477";"";"";"";"";"";"";"19991001";"CH120000395455";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1213096";"";"";"";"";"1757408";"";"20000201";"CH120000393482";"FT";"2";"";"";"";"";"";"";"";"48";"";"";"";"";"";"0"
"K11";"01";"";"1131925";"CH110356063702";"BR";"";"";"1059311";"";"20000914";"CH120000393628";"BR";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1578928";"";"";"";"";"1578928";"";"20000728";"CH120000117057";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1187854";"";"";"";"";"";"";"19941116";"CH120000240113";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1253337";"";"";"";"";"1241761";"";"20000110";"CH120000008393";"HF";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1651386";"";"";"";"";"1651386";"";"20010113";"CH120000251393";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1105377";"";"";"";"";"1761542";"";"20001029";"CH120004061394";"FT";"2";"2";"";"";"";"";"";"";"35";"";"";"";"";"";"0"
"K11";"01";"";"1725759";"";"";"";"";"1451573";"";"20000112";"CH120004318771";"FT";"2";"";"";"";"";"";"";"";"51";"";"";"";"";"";"0"
"K11";"01";"";"1181371";"";"";"";"";"1494310";"";"20001013";"CH120004258947";"FT";"2";"";"";"";"";"";"";"";"43";"";"";"";"";"";"0"
"K11";"01";"";"1173833";"CH110101091806";"BR";"";"";"1173833";"";"20001108";"CH120001892960";"BR";"2";"";"";"";"";"";"";"";"41";"";"";"";"";"";"0"
"K11";"01";"";"1185867";"CH111212074818";"BR";"";"";"1101867";"";"20000407";"CH120001895442";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1266429";"CH120011075407";"KR";"";"";"1401509";"";"20010307";"CH120002034451";"HF";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1126129";"CH110224085331";"BR";"";"";"1126129";"";"19991223";"CH120001916673";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1501797";"";"";"";"";"1501797";"";"19991203";"CH120000406977";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1292398";"";"";"";"";"";"";"19991001";"CH120000358375";"LI";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1185621";"";"";"";"";"1713343";"";"20000117";"CH120003535957";"SI";"2";"";"";"";"";"";"";"";"50";"";"";"";"";"";"0"
"K11";"01";"";"1265477";"CH120011000317";"BR";"";"";"1249262";"";"20080316";"CH120001936831";"BR";"1";"";"DE009322302367";"BR";"";"";"";"";"43";"";"";"";"";"";"0"
"K11";"01";"";"1413939";"CH713168068158";"FT";"";"";"1413939";"";"20000217";"CH120002430222";"FT";"2";"";"CH714910064879";"FT";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1461725";"CH713145027925";"FT";"";"";"1461725";"";"20001028";"CH120003290696";"FT";"2";"";"CH714800037525";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1623710";"CH712332077255";"FT";"";"";"1623710";"";"20010203";"CH120004235146";"FT";"2";"";"CH714910071457";"";"";"";"";"";"45";"";"";"";"";"";"1"
"K11";"01";"";"1862751";"CH714800161077";"FT";"";"";"1496048";"";"20001231";"CH120003815523";"FT";"2";"";"CH714891065223";"FT";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1314069";"";"";"";"";"1314885";"";"20001009";"CH120003352165";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1510461";"";"";"";"";"1510461";"";"19991125";"CH120003533342";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1364255";"";"";"";"";"";"";"19991001";"CH120003638283";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1757835";"";"";"";"";"1757835";"";"20000902";"CH120003556570";"FT";"2";"";"";"";"";"";"";"";"50";"";"";"";"";"";"0"
"K11";"01";"";"1768213";"";"";"";"";"1510966";"";"20000526";"CH120003553005";"HF";"2";"";"CA000057571170";"HF";"";"";"";"";"44";"";"";"";"";"";"0"
"K11";"01";"";"1420883";"";"";"";"";"1345872";"";"20000805";"CH120002438174";"SI";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1382815";"";"";"";"";"1382662";"";"20000910";"CH120002351817";"FT";"2";"";"";"";"";"";"";"";"48";"";"";"";"";"";"0"
"K11";"01";"";"1132632";"CH110227180668";"BR";"";"";"1132632";"";"20010301";"CH120002062249";"BR";"2";"";"US000001891812";"BR";"";"";"";"";"40";"";"";"";"";"";"1"
"K11";"01";"";"1521115";"CH310139200311";"HF";"";"";"1521115";"";"20000111";"CH120004941634";"HF";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1573091";"CH110054360578";"BR";"";"";"1573091";"";"20000216";"CH120004960123";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1681383";"CH713255007602";"FT";"";"";"1681383";"";"20000325";"CH120005024237";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1064155";"CH110468061528";"BR";"";"";"1064155";"";"20001124";"CH120004940149";"BR";"2";"";"";"";"";"";"";"";"48";"";"";"";"";"";"0"
"K11";"01";"";"1167146";"CH110119073979";"BR";"";"";"1167146";"";"19991214";"CH120004995941";"BR";"2";"";"CH110353106259";"";"";"";"";"";"39";"";"";"";"";"";"0"
"K11";"01";"";"1147094";"CH310055384027";"HF";"";"";"1317381";"";"20010102";"CH120004938047";"HF";"2";"";"";"";"";"";"";"";"32";"";"";"";"";"";"0"
"K11";"01";"";"1200478";"";"";"";"";"1203356";"";"20000213";"CH120003405809";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1412123";"";"";"";"";"1442687";"";"20010127";"CH120003534349";"SI";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1255515";"";"";"";"";"1255515";"";"19991201";"CH120003541514";"BR";"2";"";"";"";"";"";"";"";"47";"";"";"";"";"";"0"
"K11";"01";"";"1256468";"CH110042103903";"BR";"";"";"1256468";"";"20000604";"CH120003575236";"BR";"2";"2";"CH110042116880";"BR";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1261066";"";"";"";"";"1261066";"";"20010605";"CH120003560447";"BR";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1099898";"";"";"";"";"1099898";"";"20001123";"CH120003554965";"KR";"1";"";"CH710006075200";"FT";"";"";"";"";"42";"";"";"";"";"";"0"
"K11";"01";"";"1519167";"";"";"";"";"1519204";"";"19991202";"CH120003582418";"FT";"2";"";"";"";"";"";"";"";"30";"";"";"";"";"";"0"
"K11";"01";"";"1532524";"";"";"";"";"1532944";"";"19991122";"CH120003582999";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1855968";"";"";"";"";"";"";"19991001";"CH120003645403";"AN";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
